geo\time	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 
FR63	322.3 	322.7 	322.0 	323.4 	328.1 	332.2 	333.9 	336.3 	335.1 	335.2 	335.8 	: 
FR71	321.4 	319.9 	320.7 	324.0 	327.3 	328.6 	332.0 	332.9 	334.2 	333.5 	334.9 	: 
FR72	285.8 	286.3 	287.2 	291.0 	293.0 	297.2 	297.6 	297.5 	297.6 	296.8 	298.7 	: 
FR81	363.1 	359.6 	363.0 	366.6 	368.3 	367.9 	367.7 	365.0 	364.2 	360.8 	361.7 	: 
FR82	410.5 	408.3 	408.9 	413.0 	412.9 	412.7 	413.5 	411.8 	408.9 	405.8 	405.1 	: 
FR83	334.4 	329.6 	335.0 	336.4 	338.3 	332.1 	324.5 	317.9 	317.2 	318.5 	314.7 	: 
FR91	177.2 	184.7 	194.8 	208.6 	212.4 	218.2 	221.1 	221.3 	227.9 	232.0 	230.4 	: 
FR92	203.0 	198.7 	204.6 	224.0 	232.1 	246.8 	249.0 	253.9 	254.7 	259.6 	257.0 	: 
FR93	138.0 	135.2 	147.1 	173.8 	172.6 	178.1 	171.7 	169.0 	170.4 	167.5 	173.4 	: 
FR94	192.9 	203.5 	215.5 	247.5 	251.1 	259.6 	263.3 	267.9 	268.2 	270.5 	270.6 	: 
GR11	279.7 	293.7 	307.9 	309.7 	341.7 	337.0 	372.3 	396.1 	426.7 	445.4 	: 	: 
GR12	448.1 	452.9 	462.7 	452.6 	475.3 	480.9 	498.6 	514.8 	540.7 	560.7 	: 	: 
GR13	231.3 	230.7 	242.9 	235.6 	258.5 	265.6 	264.2 	289.6 	331.1 	327.1 	: 	: 
GR14	264.9 	275.0 	269.7 	306.3 	358.5 	347.5 	376.9 	382.0 	446.2 	446.4 	: 	: 
GR21	390.3 	411.9 	429.5 	445.6 	476.9 	495.8 	501.7 	514.6 	560.7 	585.6 	: 	: 
GR22	292.9 	303.3 	327.4 	308.3 	315.8 	323.0 	330.8 	329.4 	395.8 	406.0 	: 	: 
GR23	316.5 	328.3 	348.0 	351.1 	360.4 	374.5 	383.7 	394.3 	425.0 	433.2 	: 	: 
GR24	236.9 	236.8 	241.6 	251.0 	245.4 	254.0 	277.2 	266.6 	288.6 	335.8 	: 	: 
GR25	256.8 	282.4 	291.0 	297.5 	301.5 	316.6 	332.5 	336.7 	383.3 	383.2 	: 	: 
GR30	557.5 	567.5 	574.5 	579.0 	597.2 	612.9 	627.3 	645.0 	682.1 	710.3 	: 	: 
GR41	261.9 	280.4 	287.1 	312.8 	330.8 	348.0 	378.0 	383.7 	351.1 	352.6 	: 	: 
GR42	222.4 	239.6 	233.8 	241.3 	291.7 	343.7 	354.7 	355.6 	318.7 	383.7 	: 	: 
GR43	399.1 	419.2 	440.1 	452.3 	464.0 	552.2 	504.6 	502.8 	541.0 	552.7 	: 	: 
HU10	531.4 	545.3 	423.6 b	481.6 	564.9 b	561.7 	512.7 b	405.8 b	435.5 	413.6 b	445.8 b	: 
HU21	248.3 	247.0 	202.2 b	204.3 	241.8 b	256.5 	202.7 b	152.6 b	201.6 	188.7 b	206.0 b	: 
HU22	305.3 	304.5 	259.4 b	267.8 	287.9 b	300.9 	239.3 b	216.5 b	246.3 	237.3 b	255.4 b	: 
HU23	345.2 	348.1 	301.0 b	319.3 	361.8 b	382.5 	338.3 b	296.2 b	320.5 	295.5 b	333.8 b	: 
HU31	235.9 	237.4 	215.1 b	228.6 	239.9 b	250.1 	222.3 b	191.9 b	206.6 	183.3 b	210.2 b	: 
HU32	274.6 	269.6 	266.0 b	281.7 	298.4 b	317.5 	274.0 b	236.6 b	247.4 	210.8 b	240.6 b	: 
HU33	305.4 	307.1 	280.1 b	288.5 	325.1 b	338.0 	307.0 b	273.7 b	291.4 	259.0 b	286.2 b	: 
ITC1	500.1 	509.8 	524.7 	531.9 	536.7 	541.8 	450.8 b	434.3 	353.0 	356.8 	379.9 	: 
ITC2	451.0 	451.8 	462.9 	461.7 	474.7 	470.3 	298.3 b	301.1 	297.6 	238.0 	250.8 	: 
ITC3	734.6 	744.0 	754.1 	760.3 	768.0 	773.7 	514.7 b	443.8 	515.1 	604.2 	680.5 	: 
ITC4	538.2 	545.1 	555.4 	560.0 	563.9 	564.8 	458.7 b	410.2 	338.3 	351.1 	381.3 	: 
ITD1	430.2 	431.4 	448.9 	457.9 	466.0 	473.5 	296.6 b	354.0 	303.1 	313.9 	277.2 	: 
ITD2	465.5 	466.9 	474.4 	476.6 	477.5 	471.7 	289.3 b	362.4 	366.4 	345.9 	321.4 	: 
ITD3	491.2 	493.8 	501.5 	503.6 	504.9 	506.1 	299.4 b	302.0 	283.8 	299.8 	318.8 	: 
ITD4	528.6 	536.3 	550.1 	557.6 	562.7 	569.2 	463.9 b	486.2 	316.5 	340.3 	287.1 	: 
ITD5	638.0 	641.6 	650.6 	654.7 	656.7 	659.7 	464.8 b	284.7 	348.7 	428.7 	468.7 	: 
ITE1	630.3 	635.7 	647.4 	654.7 	661.3 	665.4 	425.9 b	420.8 	472.1 	446.8 	431.0 	: 
ITE2	663.5 	668.5 	679.7 	689.1 	691.9 	693.3 	412.7 b	275.2 	471.6 	470.0 	400.7 	: 
ITE3	533.1 	537.5 	542.4 	542.5 	546.7 	553.1 	506.9 b	404.5 	416.0 	354.8 	375.5 	: 
ITE4	772.2 	779.9 	794.3 	801.8 	809.0 	811.7 	462.7 b	459.1 	409.3 	539.3 	651.7 	: 
ITF1	649.0 	655.7 	669.6 	679.7 	684.9 	693.6 	321.6 b	298.6 	351.8 	305.2 	336.9 	: 
ITF2	581.3 	589.0 	595.1 	608.5 	616.7 	624.8 	380.5 b	332.0 	378.9 	295.2 	364.0 	: 
ITF3	589.5 	594.1 	602.0 	605.9 	608.1 	614.2 	379.9 b	354.7 	344.6 	365.5 	389.0 	: 
ITF4	508.5 	513.1 	526.1 	530.2 	535.5 	545.5 	315.9 b	247.0 	284.7 	292.2 	346.0 	: 
ITF5	451.2 	458.1 	463.2 	468.3 	473.7 	479.6 	355.9 b	367.3 	313.8 	221.7 	246.0 	: 
ITF6	655.5 	666.9 	677.5 	684.2 	691.6 	705.5 	487.5 b	424.7 	370.6 	313.6 	363.8 	: 
ITG1	626.4 	630.3 	641.5 	646.0 	651.8 	658.8 	415.6 b	409.2 	434.7 	435.6 	420.8 	: 
ITG2	627.7 	638.7 	656.1 	666.8 	676.5 	697.5 	404.9 b	452.9 	388.8 	373.1 	382.7 	: 
NL11	: 	405.2 	420.8 	426.7 	442.8 	455.3 	470.2 	479.9 	489.4 	502.9 	: 	: 
NL12	: 	206.4 	212.8 	218.2 	227.1 	237.0 	241.8 	246.8 	250.7 	257.2 	: 	: 
NL13	: 	265.0 	270.0 	273.8 	279.1 	282.3 	288.4 	294.3 	301.7 	307.5 	: 	: 
NL21	: 	219.0 	224.2 	230.3 	237.7 	243.2 	249.0 	257.0 	263.0 	268.4 	: 	: 
NL22	: 	287.8 	294.3 	303.5 	312.7 	324.9 	333.6 	342.5 	351.1 	361.0 	: 	: 
NL23	: 	148.8 	150.2 	151.3 	150.4 	154.2 	156.9 	161.1 	159.2 	162.1 	: 	: 
NL31	: 	423.7 	440.5 	446.8 	453.3 	463.6 	475.3 	487.8 	503.3 	541.4 	: 	: 
NL32	: 	390.7 	398.6 	403.1 	414.9 	424.1 	436.5 	445.8 	456.1 	464.6 	: 	: 
NL33	: 	289.3 	295.5 	301.7 	307.7 	314.8 	322.7 	330.1 	337.7 	345.9 	: 	: 
NL34	: 	181.8 	182.7 	185.3 	188.5 	190.0 	195.5 	197.5 	203.7 	205.2 	: 	: 
NL41	: 	208.1 	214.0 	220.7 	226.8 	230.2 	235.6 	241.6 	248.9 	253.0 	: 	: 
NL42	: 	274.5 	282.8 	288.9 	296.9 	301.8 	311.7 	319.9 	326.2 	338.5 	: 	: 
NO01	: 	: 	: 	: 	424.3 	431.8 	437.9 	427.3 	460.0 	480.2 	513.4 	: 
NO02	: 	: 	: 	: 	275.4 	278.5 	295.0 	297.3 	301.0 	310.0 	340.0 	: 
NO03	: 	: 	: 	: 	272.5 	277.0 	291.5 	280.4 	283.4 	295.5 	324.3 	: 
NO04	: 	: 	: 	: 	254.5 	258.5 	270.5 	266.0 	287.1 	295.9 	316.0 	: 
NO05	: 	: 	: 	: 	306.7 	309.1 	326.7 	325.2 	346.5 	355.8 	386.7 	: 
NO06	: 	: 	: 	: 	314.6 	323.9 	348.1 	336.3 	362.3 	363.8 	394.3 	: 
NO07	: 	: 	: 	: 	335.0 	352.1 	367.2 	389.0 	398.1 	414.0 	441.3 	: 
PL11	: 	251.6 	247.8 	246.3 	261.0 	274.2 	247.0 	252.3 	253.2 	245.4 	249.7 	: 
PL12	: 	274.0 	269.4 	274.5 	266.9 	79.5 	273.4 	252.7 	255.8 	262.4 	252.7 	: 
PL21	: 	241.8 	212.6 	223.4 	231.0 	171.7 	242.0 	219.5 	233.8 	226.3 	219.5 	: 
PL22	: 	257.7 	244.4 	275.1 	278.3 	40.7 	241.7 	214.0 	225.7 	230.7 	224.0 	: 
PL31	: 	241.0 	253.7 	241.9 	242.5 	336.0 	224.6 	222.9 	217.3 	233.4 	246.3 	: 
PL32	: 	179.1 	176.7 	178.2 	180.8 	369.7 	179.7 	193.1 	192.7 	185.0 	187.9 	: 
PL33	: 	202.6 	203.0 	205.1 	203.3 	1195.3 	204.2 	208.0 	211.1 	212.7 	211.2 	: 
PL34	: 	276.8 	277.4 	253.7 	254.6 	158.7 	239.9 	238.5 	234.8 	238.8 	235.5 	: 
PL41	: 	181.8 	180.7 	181.9 	197.9 	119.0 	212.6 	176.2 	173.1 	170.2 	168.1 	: 
PL42	: 	207.6 	204.8 	208.4 	218.2 	188.3 	241.2 	214.4 	218.4 	224.0 	215.4 	: 
PL43	: 	181.2 	174.4 	172.5 	169.5 	574.1 	189.0 	189.7 	187.3 	181.9 	181.5 	: 
PL51	: 	255.3 	227.8 	236.0 	236.8 	436.5 	226.7 	211.3 	211.4 	215.3 	215.5 	: 
PL52	: 	165.1 	163.5 	174.1 	176.4 	255.3 	180.3 	170.9 	176.7 	183.8 	184.1 	: 
PL61	: 	179.5 	175.1 	183.2 	184.6 	126.0 	197.7 	193.0 	203.6 	206.7 	196.6 	: 
PL62	: 	151.7 	143.3 	144.6 	158.4 	478.3 	174.1 	179.5 	187.8 	183.5 	178.8 	: 
PL63	: 	240.1 	221.2 	237.0 	238.0 	184.2 	244.3 	204.0 	212.0 	208.1 	206.6 	: 
PT11	267.0 	272.9 	281.4 	286.3 	291.1 	297.2 	304.5 	312.3 	320.3 	329.4 	339.1 	351.2 
PT15	210.4 	221.6 	228.7 	246.1 	251.0 	259.3 	268.8 	279.2 	284.0 	289.6 	295.3 	307.1 
PT16	254.9 	258.1 	265.2 	269.1 	268.6 	277.6 	282.3 	288.8 	295.4 	305.1 	314.3 	325.5 
PT17	492.4 	496.0 	495.7 	496.6 	495.9 	493.6 	497.1 	503.8 	509.2 	517.3 	527.1 	538.1 
PT18	141.7 	147.1 	152.5 	163.9 	171.7 	174.6 	178.1 	186.0 	188.3 	192.4 	197.6 	201.0 
PT20	155.9 	157.2 	161.2 	167.9 	170.5 	175.0 	179.1 	184.9 	188.1 	194.7 	202.2 	209.6 
PT30	172.7 	184.2 	191.0 	199.3 	202.7 	206.2 	215.3 	222.7 	228.2 	237.1 	249.6 	265.8 
RO11	209.7 	190.3 b	217.6 	216.4 	202.7 	211.4 	223.0 	228.8 	228.9 	224.1 	241.4 	: 
RO12	190.1 	191.3 b	190.1 	190.3 	196.6 	193.0 	198.8 	211.9 	214.6 	205.5 	217.9 	: 
RO21	153.8 	142.7 b	155.6 	150.0 	148.6 	148.1 	158.8 	165.3 	160.9 	164.9 	175.3 	: 
RO22	133.2 	139.4 b	146.0 	146.9 	144.3 	146.7 	145.9 	148.0 	146.7 	147.6 	154.5 	: 
RO31	116.9 	114.0 b	130.8 	137.5 	136.0 	130.4 	128.1 	129.4 	129.7 	121.1 	127.3 	: 
RO32	383.3 	463.8 b	396.1 	411.8 	412.9 	452.6 	486.8 	514.8 	504.8 	482.3 	482.6 	: 
RO41	169.5 	175.5 b	183.8 	182.3 	178.4 	179.0 	180.8 	186.2 	184.8 	180.6 	191.3 	: 
RO42	229.1 	226.7 b	246.1 	248.1 	231.5 	225.2 	237.6 	258.3 	256.1 	269.8 	275.6 	: 
SE11	359.6 	366.9 	368.1 	384.6 	400.4 	413.4 	414.0 	422.0 	433.6 	: 	: 	: 
SE12	296.5 	303.5 	313.3 	322.6 	333.8 	340.3 	344.9 	352.4 	359.0 	: 	: 	: 
SE21	240.9 	242.0 	245.4 	258.8 	263.1 	274.1 	288.3 	292.9 	298.8 	: 	: 	: 
SE22	307.8 	316.7 	323.3 	334.0 	345.7 	355.1 	360.8 	361.0 	368.4 	: 	: 	: 
SE23	278.8 	284.2 	292.0 	298.3 	306.8 	310.9 	317.3 	324.6 	330.1 	: 	: 	: 
SE31	253.1 	250.7 	256.0 	254.0 	255.8 	262.9 	275.2 	285.9 	292.7 	: 	: 	: 
SE32	258.3 	247.6 	249.2 	263.6 	273.5 	281.4 	299.5 	309.1 	317.5 	: 	: 	: 
SE33	313.2 	310.0 	315.9 	319.1 	316.4 	325.5 	334.1 	336.7 	346.2 	: 	: 	: 
SI01	: 	: 	: 	: 	: 	183.3 	185.4 	185.8 	184.4 	187.8 	185.1 	: 
SI02	: 	: 	: 	: 	: 	273.3 	281.7 	290.7 	295.5 	298.9 	300.0 	: 
SK01	525.9 	668.1 	696.2 	703.0 	703.5 	700.2 	708.5 	541.0 i	603.2 i	683.6 	652.5 i	: 
SK02	242.2 	250.1 	254.8 	253.9 	250.9 	245.8 	249.0 	241.9 i	246.6 i	235.3 	257.3 i	: 
SK03	275.9 	305.7 	303.2 	302.3 	302.1 	298.3 	294.8 	277.4 i	286.5 i	271.6 	306.0 i	: 
SK04	287.2 	319.9 	323.6 	319.3 	313.9 	309.9 	316.7 	305.3 i	312.5 i	302.6 	327.0 i	: 
TR10	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.8 	178.7 	: 
TR21	: 	: 	: 	: 	: 	: 	: 	: 	: 	139.1 	140.5 	: 
TR22	: 	: 	: 	: 	: 	: 	: 	: 	: 	96.9 	103.7 	: 
TR31	: 	: 	: 	: 	: 	: 	: 	: 	: 	240.0 	235.4 	: 
TR32	: 	: 	: 	: 	: 	: 	: 	: 	: 	147.3 	145.3 	: 
TR33	: 	: 	: 	: 	: 	: 	: 	: 	: 	115.7 	118.1 	: 
TR41	: 	: 	: 	: 	: 	: 	: 	: 	: 	135.2 	151.1 	: 
TR42	: 	: 	: 	: 	: 	: 	: 	: 	: 	129.8 	132.1 	: 
TR51	: 	: 	: 	: 	: 	: 	: 	: 	: 	348.6 	386.0 	: 
TR52	: 	: 	: 	: 	: 	: 	: 	: 	: 	128.4 	133.4 	: 
TR61	: 	: 	: 	: 	: 	: 	: 	: 	: 	170.3 	167.3 	: 
TR62	: 	: 	: 	: 	: 	: 	: 	: 	: 	133.8 	139.7 	: 
TR63	: 	: 	: 	: 	: 	: 	: 	: 	: 	90.3 	97.0 	: 
TR71	: 	: 	: 	: 	: 	: 	: 	: 	: 	111.3 	120.5 	: 
TR72	: 	: 	: 	: 	: 	: 	: 	: 	: 	143.5 	147.5 	: 
TR81	: 	: 	: 	: 	: 	: 	: 	: 	: 	133.9 	136.2 	: 
TR82	: 	: 	: 	: 	: 	: 	: 	: 	: 	100.4 	110.3 	: 
TR83	: 	: 	: 	: 	: 	: 	: 	: 	: 	131.3 	132.9 	: 
TR90	: 	: 	: 	: 	: 	: 	: 	: 	: 	121.0 	124.0 	: 
TRA1	: 	: 	: 	: 	: 	: 	: 	: 	: 	145.3 	148.8 	: 
TRA2	: 	: 	: 	: 	: 	: 	: 	: 	: 	75.3 	80.8 	: 
TRB1	: 	: 	: 	: 	: 	: 	: 	: 	: 	158.0 	165.1 	: 
TRB2	: 	: 	: 	: 	: 	: 	: 	: 	: 	90.9 	99.0 	: 
TRC1	: 	: 	: 	: 	: 	: 	: 	: 	: 	101.3 	105.5 	: 
TRC2	: 	: 	: 	: 	: 	: 	: 	: 	: 	92.3 	104.3 	: 
TRC3	: 	: 	: 	: 	: 	: 	: 	: 	: 	70.4 	79.9 	: 
UKM2	: 	: 	: 	: 	: 	: 	: 	272.5 	279.5 	298.9 	303.7 	: 
UKM3	: 	: 	: 	: 	: 	: 	: 	279.8 	283.5 	294.5 	310.6 	: 
UKM5	: 	: 	: 	: 	: 	: 	: 	359.4 	374.2 	370.3 	396.9 	: 
UKM6	: 	: 	: 	: 	: 	: 	: 	197.2 	203.9 	215.8 	229.3 	: 
UKN0	: 	: 	217.4 	221.5 	229.2 	239.8 	243.1 	248.5 	257.2 	262.6 	265.9 	: 
