geo\time	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 
BE35	748.3 	733.2 	730.8 	712.2 	695.4 	691.4 	687.6 	683.1 	597.3 	592.9 	588.6 	: 
BG11	750.1 	698.5 	679.4 	595.1 	533.9 	519.6 	538.4 	: 	: 	: 	: 	: 
BG12	904.2 	793.4 	731.5 	704.1 	608.0 	590.9 	609.1 	: 	: 	: 	: 	: 
BG13	744.3 	684.6 	614.2 	583.7 	518.1 	503.4 	497.0 	: 	: 	: 	: 	: 
BG21	890.0 	772.3 	813.2 	763.9 	702.1 	686.0 	668.0 	: 	: 	: 	: 	: 
BG22	752.9 	701.8 	702.4 	691.3 	633.7 	615.7 	618.3 	: 	: 	: 	: 	: 
BG23	540.4 	538.1 	598.4 	556.2 	477.8 	478.0 	486.6 	: 	: 	: 	: 	: 
BG31	831.4 	745.4 	706.3 	653.1 	557.7 	549.6 	562.3 	575.3 b	562.5 	598.9 	603.1 	: 
BG32	803.0 	730.2 	665.9 	618.5 	566.4 	559.5 	565.4 	573.7 b	564.9 	581.5 	595.3 	: 
BG33	786.9 	711.9 	641.8 	625.3 	545.3 	531.6 	518.0 	500.3 b	480.1 	480.2 	480.0 	: 
BG34	717.1 	671.3 	715.1 	676.8 	591.3 	585.9 	583.6 	583.6 b	570.5 	588.4 	608.0 	: 
BG41	890.0 	772.3 	813.2 	763.9 	702.1 	683.9 	668.0 	664.7 b	643.7 	661.5 	688.0 	: 
BG42	674.3 	637.4 	642.3 	635.6 	587.2 	575.7 	578.3 	590.2 b	583.5 	595.2 	628.7 	: 
CH01	654.9 	632.1 	653.4 	638.9 	636.8 	627.6 	611.8 	602.4 	576.2 	565.0 	555.5 	: 
CH02	644.2 	630.8 	555.5 	538.4 	527.1 	509.9 	508.6 	499.4 	490.4 	479.8 	473.1 	: 
CH03	737.5 	784.7 	741.5 	725.4 	725.3 	712.5 	692.1 	666.0 	655.3 	620.5 	624.6 	: 
CH04	705.2 	692.7 	670.3 	627.8 	620.0 	605.6 	588.7 	575.8 	549.4 	540.6 	533.7 	: 
CH05	687.0 	694.7 	677.9 	639.0 	614.3 	615.5 	575.0 	558.0 	549.4 	621.3 	559.5 	: 
CH06	441.9 	451.2 	407.4 	388.4 	380.8 	374.1 	375.8 	371.3 	366.9 	363.0 	355.2 	: 
CH07	820.1 	811.0 	754.9 	724.7 	717.7 	665.5 	641.0 	619.5 	615.0 	592.6 	574.3 	: 
CZ01	: 	: 	: 	: 	: 	: 	: 	: 	: 	973.1 	952.3 	: 
CZ02	: 	: 	: 	: 	: 	: 	: 	: 	: 	586.6 	574.6 	: 
CZ03	: 	: 	: 	: 	: 	: 	: 	: 	: 	730.1 	714.6 	: 
CZ04	: 	: 	: 	: 	: 	: 	: 	: 	: 	679.2 	667.9 	: 
CZ05	: 	: 	: 	: 	: 	: 	: 	: 	: 	685.6 	676.6 	: 
CZ06	: 	: 	: 	: 	: 	: 	: 	: 	: 	795.2 	785.7 	: 
CZ07	: 	: 	: 	: 	: 	: 	: 	: 	: 	699.5 	692.1 	: 
CZ08	: 	: 	: 	: 	: 	: 	: 	: 	: 	709.1 	694.1 	: 
DK01	: 	: 	: 	: 	: 	: 	: 	: 	: 	434.8 	422.7 	: 
DK02	: 	: 	: 	: 	: 	: 	: 	: 	: 	341.9 	324.3 	: 
DK03	: 	: 	: 	: 	: 	: 	: 	: 	: 	343.0 	330.4 	: 
DK04	: 	: 	: 	: 	: 	: 	: 	: 	: 	341.0 	332.1 	: 
DK05	: 	: 	: 	: 	: 	: 	: 	: 	: 	340.6 	332.6 	: 
ES11	380.0 	373.0 	369.6 	364.6 	358.8 	354.0 	366.9 	362.7 	363.7 	363.5 	362.7 	: 
ES12	375.6 	375.7 	384.6 	360.6 	376.2 	365.9 	356.9 	362.4 	362.6 	362.8 	356.0 	: 
ES13	417.0 	396.5 	382.2 	389.9 	388.1 	387.0 	379.5 	379.4 	365.9 	374.4 	362.8 	: 
ES21	402.2 	402.7 	396.4 	390.6 	389.5 	382.4 	382.6 	385.9 	380.9 	378.9 	374.9 	: 
ES22	468.6 	429.6 	422.5 	417.1 	406.0 	396.0 	392.8 	387.3 	361.7 	388.9 	388.6 	: 
ES23	374.5 	333.2 	319.9 	325.8 	320.9 	317.3 	339.8 	318.3 	315.8 	309.5 	301.5 	: 
ES24	439.5 	428.9 	423.9 	419.5 	417.7 	414.2 	407.5 	401.0 	398.5 	385.7 	386.8 	: 
ES30	383.4 	374.8 	361.2 	345.2 	335.7 	327.0 	317.5 	321.5 	317.0 	311.2 	313.2 	: 
ES41	426.8 	431.9 	437.9 	436.5 	421.5 	417.4 	412.8 	397.6 	398.1 	360.9 	358.0 	: 
ES42	299.1 	294.2 	286.7 	281.9 	278.5 	270.8 	266.6 	260.6 	262.9 	265.6 	266.0 	: 
ES43	365.8 	355.9 	364.4 	359.9 	366.4 	367.4 	346.8 	348.1 	344.0 	355.4 	362.8 	: 
ES51	467.2 	470.0 	467.4 	459.3 	466.4 	449.0 	452.2 	439.9 	438.7 	430.9 	420.8 	: 
ES52	294.7 	294.2 	284.4 	274.3 	272.3 	264.1 	261.2 	254.5 	252.0 	256.0 	247.0 	: 
ES53	446.5 	423.8 	406.0 	399.5 	385.1 	365.5 	350.4 	337.1 	323.5 	335.0 	327.7 	: 
ES61	301.3 	298.5 	296.8 	289.8 	281.9 	273.5 	268.9 	260.7 	256.0 	254.0 	243.2 	: 
ES62	339.2 	344.4 	331.8 	334.3 	306.8 	308.0 	314.1 	317.5 	316.2 	320.9 	318.2 	: 
ES63	304.5 	324.6 	309.4 	318.2 	321.3 	319.4 	258.9 	259.2 	254.9 	254.3 	273.7 	: 
ES64	306.5 	307.0 	346.2 	296.2 	300.6 	300.1 	300.2 	298.1 	290.6 	290.1 	236.7 	: 
ES70	471.8 	495.9 	459.7 	444.2 	427.2 	418.0 	405.3 	399.8 	362.6 	350.9 	339.7 	: 
FI13	933.7 	920.7 	927.4 	923.1 	934.9 	938.8 	957.8 	956.1 	949.4 	927.0 	: 	: 
FI18	733.1 	721.0 	714.0 	704.2 	685.7 	669.5 	641.8 	637.8 	634.1 	612.1 	: 	: 
FI19	807.3 	784.8 	765.7 	756.4 	745.2 	739.3 	722.2 	729.8 	710.3 	681.9 	: 	: 
FI1A	721.4 	698.2 	709.6 	711.2 	704.1 	695.5 	664.2 	656.6 	654.1 	648.6 	: 	: 
FI20	807.3 	749.3 	680.8 	733.2 	780.5 	735.0 	671.8 	667.2 	616.5 	586.9 	: 	: 
FR10	742.2 	721.4 	699.2 	677.7 	665.3 	647.5 	639.4 	626.3 	624.6 	624.4 	616.5 	: 
FR21	781.3 	770.9 	758.6 	744.5 	743.9 	738.6 	734.1 	732.2 	726.6 	728.8 	719.7 	: 
FR22	788.4 	780.4 	757.4 	754.8 	747.3 	739.4 	729.7 	725.0 	719.3 	722.6 	719.4 	: 
FR23	690.5 	693.3 	674.5 	667.9 	659.8 	644.8 	632.4 	605.5 	601.7 	598.0 	600.9 	: 
FR24	819.0 	811.9 	796.1 	789.0 	766.0 	752.6 	750.5 	731.3 	719.8 	720.7 	682.2 	: 
FR25	834.7 	822.6 	816.4 	801.8 	783.8 	754.2 	760.5 	738.3 	711.2 	715.8 	713.1 	: 
FR26	923.7 	918.6 	892.2 	891.1 	868.0 	843.8 	809.8 	793.3 	764.2 	757.2 	755.7 	: 
FR30	712.4 	714.7 	679.5 	690.7 	683.0 	678.5 	669.0 	677.5 	669.1 	669.7 	673.6 	: 
FR41	898.7 	883.7 	852.2 	841.1 	828.9 	821.2 	807.7 	794.7 	791.0 	777.7 	749.7 	: 
FR42	943.0 	923.5 	911.6 	904.1 	889.5 	875.3 	837.1 	812.5 	784.7 	771.8 	751.8 	: 
FR43	882.4 	857.2 	835.3 	836.9 	746.9 	751.4 	741.8 	737.5 	723.3 	718.5 	698.1 	: 
FR51	790.5 	785.6 	769.8 	747.8 	732.5 	718.4 	701.6 	676.2 	663.2 	651.6 	629.8 	: 
FR52	991.5 	964.0 	933.7 	911.9 	899.0 	871.1 	840.6 	816.8 	794.9 	786.2 	755.0 	: 
FR53	726.9 	729.5 	715.0 	705.8 	698.9 	685.6 	681.2 	661.6 	658.6 	650.8 	632.3 	: 
FR61	885.0 	866.3 	836.0 	816.2 	796.1 	785.4 	768.4 	742.7 	728.6 	721.2 	698.7 	: 
FR62	884.5 	851.1 	822.8 	805.1 	779.6 	764.3 	742.5 	730.8 	719.1 	717.6 	702.1 	: 
FR63	1163.1 	1150.4 	1142.6 	1119.9 	1039.7 	999.0 	988.3 	958.1 	954.3 	952.1 	949.4 	: 
FR71	884.8 	869.1 	853.5 	830.0 	820.3 	795.0 	773.6 	741.1 	716.5 	706.6 	679.0 	: 
FR72	995.4 	987.0 	981.7 	951.3 	947.3 	942.9 	907.2 	902.4 	896.2 	883.8 	877.8 	: 
FR81	946.5 	916.7 	888.9 	859.9 	838.3 	816.0 	783.8 	772.3 	765.2 	763.7 	753.1 	: 
FR82	907.4 	889.3 	847.2 	841.3 	827.1 	803.6 	781.8 	765.1 	757.4 	747.9 	730.5 	: 
FR83	1009.4 	968.9 	958.1 	907.7 	868.7 	865.6 	843.0 	791.2 	777.7 	760.1 	701.0 	: 
FR91	702.3 	645.5 	656.1 	646.1 	638.0 	609.6 	604.5 	606.6 	580.5 	605.1 	599.1 	: 
FR92	715.7 	742.2 	670.8 	664.5 	642.9 	640.1 	634.4 	624.3 	634.3 	645.1 	570.6 	: 
FR93	501.4 	485.7 	384.9 	426.9 	444.3 	380.0 	425.7 	426.8 	392.9 	408.6 	411.8 	: 
FR94	379.5 	371.8 	370.2 	366.1 	359.6 	354.5 	351.5 	347.3 	352.2 	343.1 	345.2 	: 
GR11	316.3 	313.4 	330.4 	322.6 	327.1 	335.3 	354.7 	373.6 	379.4 	378.3 	383.6 	: 
GR12	517.8 	511.7 	540.2 	534.8 	515.1 	522.5 	518.5 	526.2 	522.6 	527.6 	537.4 	: 
GR13	400.0 	392.3 	396.9 	383.9 	385.3 	419.2 	418.4 	435.0 	440.6 	426.7 	434.7 	: 
GR14	360.7 	369.1 	394.5 	405.7 	414.8 	438.3 	458.5 	444.2 	533.3 	516.7 	537.6 	: 
GR21	425.2 	430.4 	428.5 	450.0 	418.4 	419.5 	450.3 	490.9 	483.9 	468.8 	483.8 	: 
GR22	459.6 	457.2 	451.4 	462.0 	463.2 	452.7 	451.5 	446.0 	438.3 	486.1 	327.7 	: 
GR23	302.3 	309.7 	308.2 	313.0 	306.5 	301.1 	288.3 	303.4 	306.6 	315.1 	311.8 	: 
GR24	188.7 	177.4 	182.6 	182.7 	175.6 	176.9 	184.1 	178.5 	190.5 	188.9 	188.1 	: 
GR25	292.2 	286.7 	283.2 	281.0 	276.2 	284.5 	287.4 	305.1 	303.9 	307.2 	302.2 	: 
GR30	649.1 	617.2 	592.5 	608.8 	605.2 	591.4 	588.5 	581.7 	584.7 	582.7 	573.3 	: 
GR41	294.3 	295.2 	299.0 	306.1 	303.5 	314.1 	313.0 	308.3 	328.7 	335.2 	343.6 	: 
GR42	478.4 	471.5 	471.8 	469.6 	435.3 	397.1 	361.9 	434.5 	479.6 	468.2 	411.2 	: 
GR43	511.9 	509.4 	509.5 	503.2 	512.2 	505.9 	485.4 	476.7 	471.4 	467.0 	473.1 	: 
HR01	: 	: 	: 	699.9 	672.7 	666.8 	655.9 	652.2 	643.7 	651.6 	641.3 	: 
HR02	: 	: 	: 	522.4 	491.8 	473.4 	466.6 	464.3 	467.8 	473.9 	479.0 	: 
HR03	: 	: 	: 	553.8 	514.9 	520.8 	512.2 	495.9 	503.7 	498.4 	501.0 	: 
HU10	990.3 	992.8 	995.9 	935.4 	938.6 	923.7 	920.4 	920.8 	921.4 	792.9 	765.4 	: 
HU21	730.8 	735.9 	734.6 	690.6 	685.5 	683.2 	698.8 	709.0 	723.7 	680.5 	678.0 	: 
HU22	834.8 	836.5 	835.6 	786.5 	785.6 	781.8 	785.0 	785.9 	779.7 	709.8 	709.6 	: 
HU23	776.2 	782.9 	786.0 	731.3 	728.3 	748.4 	741.5 	738.7 	758.7 	712.2 	724.2 	: 
HU31	743.7 	758.2 	753.3 	713.2 	730.0 	736.7 	740.6 	747.2 	759.0 	704.8 	697.6 	: 
HU32	721.9 	727.1 	728.8 	738.8 	716.2 	719.9 	708.0 	713.8 	722.4 	664.8 	657.9 	: 
HU33	739.6 	736.5 	739.8 	710.1 	711.7 	711.5 	712.4 	708.8 	711.6 	625.3 	631.4 	: 
IE01	: 	: 	: 	: 	: 	576.4 	560.7 	538.9 	524.2 	508.9 	: 	: 
IE02	: 	: 	: 	: 	: 	570.3 	573.5 	557.7 	537.4 	523.8 	: 	: 
ITC1	540.1 	531.2 	499.0 	488.4 	443.6 	436.6 	420.5 	407.1 	399.0 	396.7 	384.0 	: 
ITC2	424.3 	385.3 	376.1 	383.2 	363.0 	351.5 	345.0 	338.6 	344.4 	332.5 	317.5 	: 
ITC3	584.9 	532.7 	530.2 	513.3 	505.1 	364.6 	366.2 	448.4 	405.2 	399.7 	372.4 	: 
ITC4	569.9 	515.4 	500.8 	482.3 	454.7 	431.6 	419.3 	414.9 	412.4 	403.1 	395.0 	: 
ITD1	634.6 	620.1 	581.0 	548.7 	524.4 	507.6 	479.4 	452.6 	445.3 	426.1 	426.4 	: 
ITD2	728.0 	452.7 	499.3 	529.8 	437.2 	374.8 	360.8 	461.7 	451.2 	446.5 	434.4 	: 
ITD3	547.8 	510.4 	484.1 	465.2 	448.2 	421.3 	398.3 	384.8 	384.4 	378.0 	365.9 	: 
ITD4	595.7 	561.2 	513.5 	499.6 	477.8 	436.0 	388.6 	368.1 	361.4 	357.7 	345.4 	: 
ITD5	571.8 	513.7 	486.0 	486.4 	479.5 	469.3 	443.2 	447.1 	432.1 	430.7 	412.9 	: 
ITE1	512.5 	466.7 	456.9 	441.6 	450.2 	391.1 	383.8 	380.6 	363.4 	354.8 	329.4 	: 
ITE2	445.1 	426.8 	398.2 	379.4 	368.8 	334.6 	331.9 	310.4 	300.0 	311.2 	298.3 	: 
ITE3	578.6 	500.4 	488.7 	471.1 	458.8 	378.7 	404.9 	400.2 	373.4 	370.9 	369.5 	: 
ITE4	731.0 	642.8 	601.7 	587.0 	566.9 	539.7 	522.6 	514.7 	514.8 	479.4 	475.5 	: 
ITF1	658.8 	523.3 	431.9 	415.6 	461.5 	407.3 	353.5 	421.3 	437.9 	421.4 	368.3 	: 
ITF2	540.8 	496.1 	457.0 	464.7 	477.1 	503.0 	499.5 	521.2 	516.0 	512.4 	464.7 	: 
ITF3	481.7 	375.5 	355.9 	357.9 	347.6 	303.9 	309.4 	322.4 	325.5 	321.3 	308.6 	: 
ITF4	534.8 	471.2 	440.8 	425.7 	402.4 	397.4 	368.0 	377.3 	375.0 	368.7 	356.6 	: 
ITF5	443.6 	407.0 	409.2 	408.3 	403.0 	318.5 	319.4 	313.3 	339.3 	326.5 	289.0 	: 
ITF6	509.5 	443.4 	448.8 	503.7 	416.1 	501.1 	423.3 	387.0 	387.7 	378.3 	335.9 	: 
ITG1	462.8 	400.1 	383.5 	383.0 	392.5 	375.8 	350.1 	342.6 	329.4 	325.1 	307.5 	: 
ITG2	554.3 	493.8 	506.8 	461.1 	462.7 	443.9 	434.8 	432.3 	431.9 	395.7 	387.5 	: 
NL11	511.8 	490.5 	472.8 	481.4 	479.6 	: 	: 	: 	: 	: 	: 	: 
NL12	449.9 	445.7 	452.8 	387.6 	388.1 	: 	: 	: 	: 	: 	: 	: 
NL13	736.9 	702.4 	660.7 	652.3 	636.4 	: 	: 	: 	: 	: 	: 	: 
NL21	471.3 	477.5 	473.1 	461.3 	451.2 	: 	: 	: 	: 	: 	: 	: 
NL22	510.7 	507.1 	484.9 	469.3 	460.5 	: 	: 	: 	: 	: 	: 	: 
NL23	200.8 	181.7 	175.9 	171.5 	165.6 	: 	: 	: 	: 	: 	: 	: 
NL31	619.9 	612.1 	598.8 	551.2 	539.6 	: 	: 	: 	: 	: 	: 	: 
NL32	534.1 	526.0 	506.4 	492.1 	487.6 	: 	: 	: 	: 	: 	: 	: 
NL33	509.7 	504.7 	495.0 	464.3 	454.9 	: 	: 	: 	: 	: 	: 	: 
NL34	395.7 	393.4 	385.1 	370.5 	377.5 	: 	: 	: 	: 	: 	: 	: 
NL41	495.0 	486.1 	473.1 	440.3 	437.5 	: 	: 	: 	: 	: 	: 	: 
NL42	506.2 	508.4 	501.5 	486.6 	482.6 	: 	: 	: 	: 	: 	: 	: 
NO01	: 	: 	: 	: 	495.3 	477.6 	486.6 	476.7 	472.6 	440.4 	406.1 	: 
NO02	: 	: 	: 	: 	378.0 	384.0 	378.5 	373.8 	351.9 	359.1 	198.2 	: 
NO03	: 	: 	: 	: 	378.9 	380.6 	374.6 	344.6 	375.2 	354.2 	339.4 	: 
NO04	: 	: 	: 	: 	414.1 	399.9 	359.9 	356.1 	340.5 	318.9 	314.0 	: 
NO05	: 	: 	: 	: 	429.3 	427.5 	420.4 	405.3 	402.1 	379.8 	363.5 	: 
NO06	: 	: 	: 	: 	452.0 	454.0 	464.0 	443.9 	415.0 	392.5 	385.1 	: 
NO07	: 	: 	: 	: 	456.0 	465.9 	446.5 	429.7 	419.0 	411.0 	401.3 	: 
PL11	: 	633.9 	614.7 	613.7 	615.2 	600.8 	594.1 	576.0 	556.2 	559.9 	580.9 i	: 
PL12	: 	631.6 	648.4 	659.2 	635.9 	580.8 	558.7 	556.5 	555.6 	550.0 	571.0 i	: 
PL21	: 	768.8 	746.1 	727.0 	745.4 	681.1 	706.5 	676.9 	666.6 	660.8 	682.5 i	: 
PL22	: 	765.9 	763.1 	747.2 	764.8 	706.2 	699.2 	686.5 	681.2 	671.9 	695.0 i	: 
PL31	: 	738.5 	729.0 	716.9 	716.1 	672.9 	668.3 	655.1 	657.0 	654.9 	684.0 i	: 
PL32	: 	648.2 	659.3 	659.7 	662.9 	626.6 	660.1 	654.9 	665.4 	669.1 	693.1 i	: 
PL33	: 	738.9 	751.1 	733.1 	742.0 	734.3 	726.3 	718.5 	718.3 	725.6 	757.9 i	: 
PL34	: 	691.9 	669.0 	675.4 	685.9 	633.1 	627.0 	621.7 	611.0 	611.2 	626.6 i	: 
PL41	: 	602.0 	597.6 	575.5 	569.6 	544.5 	539.7 	527.4 	519.8 	520.0 	536.9 i	: 
PL42	: 	1078.8 	1099.7 	1095.5 	1071.1 	1046.6 	1078.6 	1040.7 	1051.5 	1033.2 	1086.2 i	: 
PL43	: 	735.9 	745.1 	723.2 	685.8 	610.1 	602.6 	535.8 	537.5 	518.5 	531.2 i	: 
PL51	: 	1027.5 	947.1 	926.3 	944.9 	832.2 	830.8 	809.6 	798.2 	782.7 	778.5 i	: 
PL52	: 	770.3 	781.0 	689.2 	636.9 	545.6 	520.8 	508.0 	512.2 	519.5 	546.8 i	: 
PL61	: 	833.7 	807.0 	793.4 	841.1 	813.8 	818.9 	813.6 	802.5 	801.3 	811.4 i	: 
PL62	: 	546.1 	562.2 	623.0 	591.4 	566.2 	588.6 	581.4 	577.9 	577.1 	589.2 i	: 
PL63	: 	629.2 	613.3 	607.1 	605.6 	551.7 	533.6 	523.9 	512.9 	506.7 	521.0 i	: 
PT11	321.6 	318.7 	318.0 	311.6 	293.9 	302.2 	302.4 	300.9 	298.8 	289.8 	280.0 	: 
PT15	210.8 	213.9 	232.3 	234.7 	230.2 	216.9 	215.4 	206.3 	230.5 	227.7 	210.1 	: 
PT16	: 	380.2 	373.6 	367.2 	360.0 	362.6 	367.8 	361.6 	337.2 	337.2 	348.5 	: 
PT17	: 	480.7 	492.3 	480.0 	470.8 	468.8 	458.0 	425.2 	414.2 	410.0 	399.8 	: 
PT18	: 	227.3 	228.7 	232.2 	237.3 	218.0 	225.9 	230.2 	225.5 	222.7 	217.6 	: 
PT20	584.5 	589.6 	606.2 	603.7 	603.2 	609.8 	606.6 	619.4 	613.0 	611.9 	616.8 	: 
PT30	734.1 	970.7 	698.3 	698.1 	710.2 	705.5 	697.5 	684.9 	683.5 	682.7 	679.8 	: 
RO01	699.4 	694.3 	679.3 	682.7 	665.1 	576.2 	573.3 	: 	: 	: 	: 	: 
RO02	600.6 	601.2 	625.8 	624.6 	612.7 	548.5 	552.0 	: 	: 	: 	: 	: 
RO03	560.0 	566.1 	567.8 	576.5 	563.5 	480.3 	476.2 	: 	: 	: 	: 	: 
RO04	659.3 	657.8 	665.6 	672.6 	678.8 	586.3 	583.0 	: 	: 	: 	: 	: 
RO05	917.7 	922.4 	889.6 	888.1 	863.9 	726.9 	731.7 	: 	: 	: 	: 	: 
RO06	814.4 	807.1 	823.0 	834.9 	837.4 	717.3 	727.9 	: 	: 	: 	: 	: 
RO07	798.3 	800.8 	819.1 	819.6 	803.5 	710.0 	712.2 	: 	: 	: 	: 	: 
RO08	930.2 	929.2 	1027.4 	1045.6 	1108.1 	1046.6 	1041.5 	: 	: 	: 	: 	: 
RO11	834.7 	848.6 b	865.9 	873.4 	847.9 	729.9 	740.6 	747.5 	743.2 	739.2 	726.8 	: 
RO12	827.8 	848.9 b	867.0 	867.8 	819.4 	725.5 	734.1 	736.8 	731.6 	716.6 	705.4 	: 
RO21	711.1 	733.0 b	715.9 	719.8 	685.1 	595.8 	583.9 	588.5 	589.9 	581.1 	594.8 	: 
RO22	611.7 	628.4 b	652.6 	651.8 	639.6 	577.8 	578.0 	578.5 	575.6 	561.2 	561.3 	: 
RO31	569.6 	627.0 b	628.9 	638.5 	613.9 	519.5 	518.7 	522.6 	523.8 	495.6 	495.9 	: 
RO32	963.4 	969.8 b	1068.0 	1084.7 	1111.8 	1050.6 	1042.8 	1045.1 	1021.1 	972.9 	996.3 	: 
RO41	669.0 	701.0 b	708.9 	707.9 	680.1 	590.7 	584.3 	587.7 	590.4 	562.9 	568.1 	: 
RO42	956.8 	1004.3 b	970.7 	968.9 	888.4 	753.0 	759.7 	762.4 	761.5 	731.6 	734.7 	: 
SE11	: 	: 	285.4 	: 	: 	: 	: 	: 	250.9 	: 	: 	: 
SE12	: 	: 	327.8 	: 	: 	: 	: 	: 	305.9 	: 	: 	: 
SE21	: 	: 	390.9 	: 	: 	: 	: 	: 	300.5 	: 	: 	: 
SE22	: 	: 	361.3 	: 	: 	: 	: 	: 	307.0 	: 	: 	: 
SE23	: 	: 	360.6 	: 	: 	: 	: 	: 	292.7 	: 	: 	: 
SE31	: 	: 	448.7 	: 	: 	: 	: 	: 	260.1 	: 	: 	: 
SE32	: 	: 	399.2 	: 	: 	: 	: 	: 	315.3 	: 	: 	: 
SE33	: 	: 	461.3 	: 	: 	: 	: 	: 	344.7 	: 	: 	: 
SI01	453.0 	443.4 	433.4 	417.2 	406.3 	390.4 	367.8 	365.4 	362.2 	362.4 	376.7 	: 
SI02	685.7 	686.0 	668.0 	634.9 	630.1 	620.5 	612.0 	622.7 	612.2 	591.4 	592.0 	: 
SK01	1148.3 	1125.2 	1160.8 	1140.0 	1131.3 	993.3 	955.7 	926.9 	911.7 	897.6 	877.6 	: 
SK02	644.2 	641.6 	624.9 	616.9 	600.8 	585.8 	553.2 	543.8 	542.0 	550.5 	530.0 	: 
SK03	758.6 	756.8 	735.7 	714.6 	714.0 	688.4 	660.2 	651.2 	640.0 	644.7 	633.5 	: 
SK04	902.5 	885.3 	869.4 	849.2 	837.4 	816.1 	777.3 	762.9 	759.7 	765.2 	739.8 	: 
TR10	: 	: 	: 	: 	: 	: 	: 	: 	: 	211.2 	231.9 	: 
TR21	: 	: 	: 	: 	: 	: 	: 	: 	: 	251.1 	259.1 	: 
TR22	: 	: 	: 	: 	: 	: 	: 	: 	: 	252.6 	235.3 	: 
TR31	: 	: 	: 	: 	: 	: 	: 	: 	: 	275.9 	280.2 	: 
TR32	: 	: 	: 	: 	: 	: 	: 	: 	: 	224.6 	217.7 	: 
TR33	: 	: 	: 	: 	: 	: 	: 	: 	: 	284.2 	267.9 	: 
TR41	: 	: 	: 	: 	: 	: 	: 	: 	: 	271.4 	260.1 	: 
TR42	: 	: 	: 	: 	: 	: 	: 	: 	: 	201.9 	201.4 	: 
TR51	: 	: 	: 	: 	: 	: 	: 	: 	: 	337.6 	323.3 	: 
TR52	: 	: 	: 	: 	: 	: 	: 	: 	: 	240.7 	229.8 	: 
TR61	: 	: 	: 	: 	: 	: 	: 	: 	: 	283.2 	274.8 	: 
TR62	: 	: 	: 	: 	: 	: 	: 	: 	: 	243.5 	230.9 	: 
TR63	: 	: 	: 	: 	: 	: 	: 	: 	: 	149.1 	152.0 	: 
TR71	: 	: 	: 	: 	: 	: 	: 	: 	: 	207.9 	221.0 	: 
TR72	: 	: 	: 	: 	: 	: 	: 	: 	: 	268.0 	241.6 	: 
TR81	: 	: 	: 	: 	: 	: 	: 	: 	: 	325.1 	296.2 	: 
TR82	: 	: 	: 	: 	: 	: 	: 	: 	: 	289.0 	275.1 	: 
TR83	: 	: 	: 	: 	: 	: 	: 	: 	: 	316.5 	282.6 	: 
TR90	: 	: 	: 	: 	: 	: 	: 	: 	: 	323.3 	311.7 	: 
TRA1	: 	: 	: 	: 	: 	: 	: 	: 	: 	332.7 	362.5 	: 
TRA2	: 	: 	: 	: 	: 	: 	: 	: 	: 	122.4 	127.8 	: 
