geo\time	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 
UKD3	2.76 	8.078 	12.011 	11.565 	13.943 	7.901 	8.788 	8.549 	7.346 	8.954 	6.78 	2.998 p
UKD4	0.177 	6.594 	7.485 	10.448 	6.159 	3.532 	1.606 	3.575 	1.254 	3.583 	4.316 	: 
UKD5	0.59 	6.541 	9.837 	2.423 	8.495 	6.2 	5.951 	4.277 	4.749 	3.939 	2.088 	1.184 p
UKE1	: 	0.455 	2.393 	2.558 	1.944 	5.967 	3.074 	3.538 	1.121 	0.835 	0.365 	2.758 p
UKE2	0.33 	8.405 	5.898 	16.327 	16.808 	15.051 	18.238 	15.473 	15.099 	13.482 	5.345 	4.236 p
UKE3	0.914 	4.173 	2.377 	11.574 	9.289 	10.636 	9.272 	12.541 	3.941 	10.775 	5.572 	1.026 p
UKE4	0.096 	4.099 	5.104 	17.147 	20.757 	14.275 	7.943 	5.927 	6.523 	6.91 	4.416 	1.842 p
UKF1	3.896 	4.541 	10.743 	15.792 	15.684 	14.8 	16.309 	10.515 	7.561 	8.827 	8.504 	4.875 p
UKF2	2.691 	4.685 	10.859 	25.603 	14.184 	13.734 	11.98 	11.424 	7.915 	10.495 	7.613 	1.84 p
UKF3	3.253 	0.226 	1.604 	4.496 	12.304 	3.106 	2.3 	6.049 	4.221 	3.245 	: 	1.45 p
UKG1	2.903 	13.677 	26.537 	26.325 	27.936 	26.54 	30.772 	25.264 	27.969 	13.609 	21.832 	6.421 p
UKG2	: 	1.769 	4.573 	6.891 	3.933 	5.886 	3.735 	5.849 	6.405 	3.536 	3.685 	3.847 p
UKG3	1.152 	3.325 	3.704 	6.462 	9.1 	9.075 	7.538 	5.908 	8.174 	3.427 	6.473 	3.14 p
UKH1	20.246 	82.363 	104.453 	115.926 	122.628 	153.773 	101.6 	96.866 	91.699 	85.489 	72.908 	28.543 p
UKH2	7.845 	27.107 	48.075 	51.614 	46.909 	44.379 	40.454 	28.436 	21.827 	28.451 	27.443 	7.828 p
UKH3	13.258 	27.454 	52.265 	46.153 	32.793 	31.621 	29.966 	20.819 	25.416 	21.224 	13.333 	6.122 p
UKJ1	15.464 	30.859 	67.801 	88.113 	101.048 	85.419 	65.046 	62.636 	49.144 	53.882 	46.24 	21.985 p
UKJ2	4.432 	13.913 	18.465 	32.7 	31.732 	33.508 	73.336 	58.545 	77.695 	53.887 	50.733 	16.286 p
UKJ3	5.639 	16.36 	92.552 	91.359 	124.297 	62.057 	69.405 	76.989 	66.48 	55.476 	66.033 	23.937 p
UKJ4	0.215 	6.335 	10.376 	18.991 	19.744 	17.197 	12.004 	11.56 	7.699 	10.643 	10.499 	5.18 p
UKK1	6.376 	21.036 	42.388 	91.44 	87.956 	90.32 	58.614 	56.532 	58.21 	50.622 	48.076 	25.937 p
UKK2	3.319 	1.293 	15.695 	17.106 	19.09 	26.212 	20.311 	12.295 	15.523 	11.745 	15.323 	8.431 p
UKK3	2.081 	: 	2.569 	1.02 	6.97 	5.002 	6.436 	1.313 	3.884 	4.236 	5.725 	4.405 p
UKK4	4.675 	3.714 	6.027 	10.672 	17.123 	19.557 	12.8 	8.13 	7.937 	7.306 	5.301 	0.886 p
UKL1	: 	2.188 	4.541 	3.589 	5.926 	2.082 	5.831 	6.53 	5.343 	4.927 	2.168 	2.182 p
UKL2	1.628 	7.152 	13.262 	14.077 	20.676 	22.945 	15.884 	12.534 	12.004 	10.556 	4.203 	2.61 p
UKM2	2.489 	8.497 	24.698 	18.76 	22.454 	31.618 	36.4 	25.323 	41.611 	39.925 	28.793 	18.138 p
UKM3	0.777 	3.545 	9.312 	8.368 	11.384 	11.574 	8.88 	8.255 	5.904 	4.928 	7.541 	2.187 p
UKM5	: 	: 	: 	: 	: 	38.094 	20.653 	14.845 	6.479 	3.809 	14.435 	1.682 p
UKM6	: 	: 	: 	: 	: 	1.406 	6.91 	15.593 	8.5 	16.161 	13.812 	5.086 p
UKN0	0.301 	2.25 	2.642 	7.193 	10.988 	6.127 	7.206 	8.702 	7.876 	5.182 	10.49 	1.24 p
