geo\time	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 
FR42	53.5 	53.5 	52.1 	53.0 	53.9 	53.2 	54.4 	54.5 	54.6 	53.5 
FR43	45.9 	44.5 	42.9 	44.2 	45.7 	45.8 	46.3 	45.2 	45.2 	45.2 
FR51	46.2 	45.9 	44.9 	46.2 	47.3 	48.4 	49.5 	49.2 	48.8 	50.0 
FR52	53.9 	53.3 	51.3 	53.4 	55.4 	55.4 	55.3 	54.4 	55.5 	54.3 
FR53	45.7 	44.8 	43.7 	45.6 	46.1 	46.0 	46.4 	45.6 	45.0 	46.6 
FR61	51.2 	50.7 	49.3 	51.6 	52.1 	52.3 	54.2 	54.3 	54.0 	53.8 
FR62	63.6 	63.5 	63.3 	65.7 	64.9 	64.2 	62.9 	62.2 	62.1 	61.3 
FR63	49.5 	49.8 	48.8 	51.0 	52.4 	52.4 	51.8 	50.6 	50.2 	50.4 
FR71	56.5 	56.0 	54.8 	56.0 	56.9 	56.8 	58.0 	57.6 	58.3 	57.5 
FR72	51.1 	50.8 	49.5 	51.1 	52.5 	52.8 	54.0 	53.1 	53.6 	55.0 
FR81	56.6 	57.4 	56.4 	58.2 	58.4 	56.9 	58.0 	55.6 	55.3 	55.0 
FR82	55.0 	54.8 	52.9 	54.2 	54.3 	53.6 	54.3 	52.6 	51.6 	51.6 
FR83	34.4 	34.0 	33.0 	31.5 	29.8 	29.3 	32.9 	31.6 	27.8 	25.7 
FR91	26.1 	26.6 	26.2 	27.5 	31.7 	33.0 	33.6 	32.8 	34.7 	34.8 
FR92	32.4 	33.5 	34.2 	35.6 	36.1 	36.0 	36.9 	37.1 	37.8 	36.6 
FR93	9.0 	10.8 	11.4 	13.5 	13.1 	15.9 	15.6 	14.8 	14.9 	15.5 
FR94	26.0 	26.7 	26.6 	27.0 	26.4 	25.5 	30.5 	29.5 	29.5 	29.2 
GR11	: 	: 	: 	: 	60.5 	62.7 	: 	79.5 	80.8 	: 
GR12	: 	: 	: 	: 	91.1 	93.6 	: 	108.7 	119.2 	: 
GR13	: 	: 	: 	: 	82.9 	115.1 	: 	94.4 	123.3 	: 
GR14	: 	: 	: 	: 	53.4 	59.7 	: 	47.4 	63.2 	: 
GR21	: 	: 	: 	: 	94.3 	110.6 	: 	111.7 	123.3 	: 
GR22	: 	: 	: 	: 	18.8 	40.4 	: 	42.3 	41.8 	: 
GR23	: 	: 	: 	: 	103.3 	124.9 	: 	79.3 	104.0 	: 
GR24	: 	: 	: 	: 	43.1 	51.3 	: 	46.4 	57.4 	: 
GR25	: 	: 	: 	: 	18.3 	23.2 	: 	77.9 	26.6 	: 
GR30	: 	: 	: 	: 	90.5 	99.4 	: 	97.8 	103.7 	: 
GR41	: 	: 	: 	: 	40.3 	49.8 	: 	51.7 	62.4 	: 
GR42	: 	: 	: 	: 	7.6 	: 	: 	16.9 	16.1 	: 
GR43	: 	: 	: 	: 	67.7 	78.4 	: 	86.9 	92.5 	: 
HR01	: 	: 	: 	: 	: 	: 	: 	: 	73.7 	69.3 
HR02	: 	: 	: 	: 	: 	: 	: 	: 	22.5 	27.2 
HR03	: 	: 	: 	: 	: 	: 	: 	: 	44.5 	43.1 
HU10	: 	71.5 	79.8 	89.6 	94.5 	100.9 	103.4 	105.8 	103.8 	102.8 
HU21	: 	19.2 	21.8 	32.4 	37.6 	39.1 	41.7 	40.0 	38.7 	34.6 
HU22	: 	28.1 	31.5 	37.6 	43.7 	48.7 	50.6 	49.1 	45.8 	43.5 
HU23	: 	37.2 	41.4 	47.3 	54.7 	60.2 	64.1 	64.3 	61.7 	57.6 
HU31	: 	20.4 	22.9 	26.4 	48.6 	52.2 	51.3 	49.6 	48.4 	45.1 
HU32	: 	28.9 	32.1 	37.3 	40.6 	45.0 	46.3 	48.8 	47.4 	46.5 
HU33	: 	36.3 	40.9 	46.6 	50.3 	54.2 	54.5 	53.4 	51.1 	49.5 
IE01	40.5 	: 	41.1 	39.9 	40.3 	33.1 	: 	40.5 	41.7 	41.5 
IE02	55.0 	: 	58.0 	58.8 	60.7 	45.1 	: 	59.5 	56.6 	64.4 
IS00	: 	: 	: 	: 	: 	: 	: 	: 	73.6 	: 
ITC1	38.4 	42.9 	41.5 	48.3 	48.9 	50.3 	50.3 	53.2 	55.1 	56.0 
ITC2	: 	2.2 	4.0 	6.1 	10.4 	13.1 	19.9 	19.6 	18.5 	20.1 
ITC3	50.4 	54.5 	55.9 	58.4 	60.8 	61.8 	60.6 	62.7 	61.8 	62.8 
ITC4	43.8 	46.6 	51.3 	56.4 	56.7 	57.0 	57.0 	59.8 	61.6 	61.3 
ITD1	: 	: 	: 	5.2 	6.1 	7.7 	9.4 	10.2 	10.7 	11.5 
ITD2	: 	: 	: 	60.5 	59.8 	62.8 	66.1 	66.3 	64.6 	70.7 
ITD3	39.6 	41.7 	44.6 	47.1 	48.9 	50.5 	50.6 	52.2 	50.8 	48.5 
ITD4	62.4 	67.4 	71.5 	77.6 	81.4 	75.7 	75.8 	76.2 	79.8 	78.0 
ITD5	75.1 	81.5 	87.3 	94.1 	98.3 	97.7 	97.1 	94.8 	91.3 	86.0 
ITE1	67.4 	72.1 	78.5 	85.6 	87.5 	87.6 	89.2 	90.5 	88.8 	88.2 
ITE2	67.6 	71.8 	78.4 	86.6 	90.9 	93.0 	92.3 	94.1 	90.0 	91.0 
ITE3	68.1 	71.1 	74.1 	77.1 	77.3 	78.1 	77.5 	78.5 	76.8 	73.6 
ITE4	72.6 	77.1 	83.6 	85.0 	94.5 	95.9 	104.1 	105.9 	102.1 	101.7 
ITF1	52.9 	56.0 	64.3 	69.6 	76.7 	85.5 	96.0 	92.9 	91.6 	94.3 
ITF2	35.7 	39.6 	42.8 	48.9 	52.5 	53.8 	55.9 	56.8 	58.8 	66.9 
ITF3	46.5 	48.6 	50.5 	53.2 	54.8 	55.8 	57.1 	57.0 	57.5 	58.0 
ITF4	29.4 	34.5 	36.3 	38.1 	42.8 	46.6 	47.6 	47.9 	47.7 	48.5 
ITF5	12.9 	14.0 	17.1 	19.4 	22.2 	23.0 	23.5 	26.3 	27.0 	35.1 
ITF6	27.0 	30.7 	33.3 	36.7 	39.5 	44.1 	45.2 	46.3 	46.7 	45.4 
ITG1	41.9 	44.2 	47.1 	49.0 	51.2 	53.7 	55.1 	56.7 	55.8 	53.8 
ITG2	43.5 	47.6 	47.5 	47.6 	47.0 	49.8 	53.7 	55.6 	56.2 	54.0 
LI00	: 	: 	: 	: 	: 	: 	: 	: 	37.3 	34.3 
LT00	51.5 	57.7 	63.0 	69.2 	73.4 	77.4 	76.7 	74.7 	74.9 	77.4 
LU00	9.7 	9.8 	11.4 	11.9 	: 	: 	9.6 	: 	10.6 	: 
LV00	56.5 	63.8 	68.3 	72.2 	74.9 	74.7 	73.4 	70.8 	68.7 	67.7 
MK00	: 	: 	: 	: 	: 	: 	: 	: 	39.7 	39.5 
MT00	21.7 	24.9 	24.4 	29.8 	26.0 	31.4 	29.9 	33.4 	32.4 	34.8 
NL11	81.1 	82.9 	83.4 	86.4 	87.7 	91.8 	96.7 	99.4 	85.1 	87.2 
NL12	41.7 	41.5 	41.7 	42.3 	43.2 	44.5 	46.4 	48.9 	53.0 	54.7 
NL13	8.7 	8.8 	9.0 	9.3 	10.0 	10.2 	10.3 	10.7 	41.0 	42.4 
NL21	53.2 	55.3 	56.8 	57.2 	58.9 	62.6 	66.0 	67.7 	57.0 	58.3 
NL22	37.7 	39.0 	39.4 	42.6 	44.1 	46.5 	49.3 	50.9 	57.6 	59.3 
NL23	4.9 	4.8 	5.3 	5.2 	8.9 	9.5 	9.2 	8.5 	43.6 	44.8 
NL31	79.8 	82.2 	81.2 	81.4 	82.7 	86.0 	88.9 	89.1 	73.4 	73.6 
NL32	59.7 	61.5 	62.3 	47.5 	48.9 	51.7 	54.8 	57.0 	65.0 	66.5 
NL33	46.5 	47.3 	47.2 	59.8 	62.0 	63.9 	64.6 	65.7 	61.1 	62.4 
NL34	18.2 	21.6 	21.8 	21.3 	22.9 	20.3 	20.6 	20.6 	35.0 	36.4 
NL41	48.2 	49.9 	50.9 	53.1 	55.9 	57.4 	58.3 	58.5 	58.1 	58.6 
NL42	42.7 	44.1 	43.6 	45.4 	46.9 	48.9 	49.8 	50.2 	55.1 	58.4 
NO01	: 	: 	: 	: 	: 	: 	123.8 	120.6 	114.2 	113.1 
NO02	: 	: 	: 	: 	: 	: 	55.6 	56.8 	55.3 	55.8 
NO03	: 	: 	: 	: 	: 	: 	33.3 	33.9 	34.4 	33.8 
NO04	: 	: 	: 	: 	: 	: 	45.2 	43.7 	43.8 	43.6 
NO05	: 	: 	: 	: 	: 	: 	78.1 	78.1 	75.9 	75.7 
NO06	: 	: 	: 	: 	: 	: 	140.5 	135.0 	128.3 	124.9 
NO07	: 	: 	: 	: 	: 	: 	71.8 	71.8 	67.4 	68.5 
PL11	: 	52.1 	55.6 	59.6 	61.4 	64.2 	67.5 	71.4 	77.5 	83.3 
PL12	: 	97.4 	102.9 	104.2 	102.7 	103.7 	105.2 	107.3 	112.0 	114.1 
PL21	: 	57.9 	61.1 	64.4 	67.9 	72.2 	75.0 	77.5 	81.7 	85.7 
PL22	: 	48.4 	53.8 	54.4 	53.4 	54.3 	54.3 	54.2 	54.3 	55.4 
PL31	: 	53.1 	56.4 	56.5 	58.8 	59.7 	59.2 	59.3 	60.9 	61.9 
PL32	: 	30.2 	40.3 	43.3 	44.3 	44.0 	43.6 	42.1 	42.1 	43.8 
PL33	: 	55.0 	64.9 	66.4 	64.6 	64.0 	62.0 	60.2 	58.1 	57.0 
PL34	: 	50.8 	57.0 	56.6 	55.1 	55.5 	54.3 	53.9 	55.0 	56.4 
PL41	: 	48.3 	55.0 	57.2 	58.1 	60.7 	64.0 	64.9 	68.8 	70.4 
PL42	: 	66.3 	68.2 	67.5 	65.3 	66.5 	63.2 	62.5 	60.9 	60.7 
PL43	: 	33.6 	37.2 	37.6 	38.5 	39.5 	38.0 	35.2 	35.6 	34.5 
PL51	: 	58.2 	60.9 	62.9 	66.6 	69.7 	71.3 	73.3 	78.1 	83.2 
PL52	: 	41.5 	46.0 	45.1 	46.6 	46.6 	45.4 	44.4 	47.4 	50.1 
PL61	: 	42.7 	47.1 	48.3 	48.4 	48.9 	49.1 	48.9 	51.2 	53.2 
PL62	: 	39.3 	46.3 	46.7 	47.3 	47.2 	46.8 	45.9 	46.7 	46.5 
PL63	: 	43.4 	48.3 	49.7 	51.0 	53.8 	54.6 	56.2 	58.3 	63.1 
PT11	: 	: 	: 	43.6 	43.5 	42.7 	42.7 	44.1 	47.6 	48.7 
PT15	: 	: 	: 	42.9 	43.2 	40.4 	41.4 	42.8 	44.2 	44.2 
PT16	: 	: 	: 	48.9 	51.6 	50.1 	50.5 	51.9 	56.4 	57.1 
PT17	: 	: 	: 	84.7 	81.7 	82.6 	83.6 	87.7 	92.4 	95.6 
PT18	: 	: 	: 	32.8 	41.1 	40.2 	38.3 	37.6 	40.6 	40.6 
PT20	: 	: 	: 	18.0 	16.7 	16.5 	15.2 	16.1 	16.9 	18.6 
PT30	: 	: 	: 	15.5 	15.1 	16.2 	16.6 	17.0 	20.0 	19.8 
RO11	28.7 	32.3 	35.5 	42.1 	46.0 	48.5 	54.7 	53.6 	55.3 	53.7 
RO12	21.8 	24.2 	28.1 	31.6 	33.3 	37.1 	43.0 	49.9 	55.5 	62.2 
RO21	16.9 	20.6 	23.7 	26.9 	29.5 	31.3 	33.2 	33.7 	34.2 	34.1 
RO22	12.1 	16.4 	18.6 	20.8 	23.1 	24.5 	27.4 	29.7 	32.7 	33.4 
RO31	8.4 	11.8 	15.0 	16.5 	17.8 	18.9 	21.1 	20.0 	19.7 	17.5 
RO32	79.2 	89.7 	89.0 	104.4 	119.2 	140.4 	173.1 	205.2 	248.9 	251.2 
RO41	15.0 	19.4 	24.3 	24.3 	25.6 	27.7 	30.9 	32.4 	36.4 	35.7 
RO42	37.3 	41.3 	42.9 	48.8 	57.6 	59.5 	63.8 	67.6 	66.3 	64.4 
SE11	65.6 	69.5 	75.2 	84.0 	87.6 	86.9 	85.8 	81.0 	74.3 	72.7 
SE12	77.1 	81.3 	84.7 	88.8 	92.0 	92.7 	90.0 	83.5 	78.5 	76.4 
SE21	50.2 	56.0 	64.0 	71.9 	73.6 	70.7 	68.9 	68.1 	72.0 	73.6 
SE22	65.4 	70.2 	75.9 	81.9 	86.5 	85.6 	81.7 	79.0 	74.7 	74.4 
SE23	57.3 	62.1 	67.1 	73.2 	73.4 	70.9 	70.6 	67.6 	66.3 	67.1 
SE31	52.3 	58.0 	64.4 	69.5 	68.6 	66.0 	67.7 	67.5 	65.7 	66.8 
SE32	56.3 	60.1 	58.0 	59.2 	64.0 	65.5 	65.4 	58.9 	57.7 	59.5 
SE33	91.2 	94.7 	97.9 	100.5 	102.3 	105.4 	102.7 	97.9 	91.0 	93.4 
SI01	: 	: 	: 	: 	: 	: 	: 	43.0 	46.6 	48.2 
SI02	: 	: 	: 	: 	: 	: 	: 	137.4 	132.4 	124.7 
SK01	93.8 	96.8 	99.3 	102.0 	106.2 	121.2 	133.4 	150.3 	167.1 	173.7 
SK02	17.5 	19.6 	22.2 	24.3 	26.5 	29.5 	33.0 	37.9 	40.9 	43.8 
SK03	24.7 	26.5 	28.9 	29.8 	31.4 	36.4 	40.8 	42.8 	43.6 	41.6 
SK04	19.8 	21.1 	22.0 	23.2 	24.3 	26.0 	27.6 	31.3 	33.7 	37.3 
TR10	: 	: 	: 	: 	: 	: 	: 	: 	25.4 	27.2 
TR21	: 	: 	: 	: 	: 	: 	: 	: 	26.1 	28.1 
TR22	: 	: 	: 	: 	: 	: 	: 	: 	37.3 	41.5 
TR31	: 	: 	: 	: 	: 	: 	: 	: 	30.7 	32.6 
TR32	: 	: 	: 	: 	: 	: 	: 	: 	32.7 	35.2 
TR33	: 	: 	: 	: 	: 	: 	: 	: 	31.0 	39.9 
TR41	: 	: 	: 	: 	: 	: 	: 	: 	327.5 	424.4 
TR42	: 	: 	: 	: 	: 	: 	: 	: 	46.6 	48.2 
TR51	: 	: 	: 	: 	: 	: 	: 	: 	45.0 	46.9 
TR52	: 	: 	: 	: 	: 	: 	: 	: 	39.8 	40.6 
TR61	: 	: 	: 	: 	: 	: 	: 	: 	31.7 	37.6 
TR62	: 	: 	: 	: 	: 	: 	: 	: 	19.2 	21.0 
TR63	: 	: 	: 	: 	: 	: 	: 	: 	13.6 	15.2 
TR71	: 	: 	: 	: 	: 	: 	: 	: 	32.9 	36.3 
TR72	: 	: 	: 	: 	: 	: 	: 	: 	28.1 	30.9 
TR81	: 	: 	: 	: 	: 	: 	: 	: 	25.4 	29.4 
TR82	: 	: 	: 	: 	: 	: 	: 	: 	23.2 	25.4 
TR83	: 	: 	: 	: 	: 	: 	: 	: 	21.0 	24.2 
TR90	: 	: 	: 	: 	: 	: 	: 	: 	30.0 	34.1 
TRA1	: 	: 	: 	: 	: 	: 	: 	: 	36.3 	39.3 
TRA2	: 	: 	: 	: 	: 	: 	: 	: 	12.9 	13.4 
TRB1	: 	: 	: 	: 	: 	: 	: 	: 	23.9 	23.7 
TRB2	: 	: 	: 	: 	: 	: 	: 	: 	9.9 	10.1 
TRC1	: 	: 	: 	: 	: 	: 	: 	: 	9.9 	11.6 
TRC2	: 	: 	: 	: 	: 	: 	: 	: 	8.9 	9.0 
TRC3	: 	: 	: 	: 	: 	: 	: 	: 	3.1 	3.5 
UKN0	47.0 	48.5 	54.6 	54.1 	57.2 	: 	: 	: 	47.6 	: 
